month_date,state,maker,powertrain,registrations
2026-03-01,Tamil Nadu,KIA INDIA PRIVATE LIMITED,Electric (EV),51
2026-04-01,Tamil Nadu,KIA INDIA PRIVATE LIMITED,Electric (EV),30
2026-05-01,Tamil Nadu,KIA INDIA PRIVATE LIMITED,Electric (EV),26
2026-06-01,Tamil Nadu,KIA INDIA PRIVATE LIMITED,Electric (EV),23
2026-01-01,Tamil Nadu,MAHINDRA & MAHINDRA LIMITED,Electric (EV),16
2026-02-01,Tamil Nadu,MAHINDRA & MAHINDRA LIMITED,Electric (EV),9
2026-03-01,Tamil Nadu,MAHINDRA & MAHINDRA LIMITED,Electric (EV),2
2026-04-01,Tamil Nadu,MAHINDRA & MAHINDRA LIMITED,Electric (EV),17
2026-05-01,Tamil Nadu,MAHINDRA & MAHINDRA LIMITED,Electric (EV),20
2026-06-01,Tamil Nadu,MAHINDRA & MAHINDRA LIMITED,Electric (EV),19
2026-01-01,Tamil Nadu,MAHINDRA ELECTRIC AUTOMOBILE LTD,Electric (EV),301
2026-02-01,Tamil Nadu,MAHINDRA ELECTRIC AUTOMOBILE LTD,Electric (EV),273
2026-03-01,Tamil Nadu,MAHINDRA ELECTRIC AUTOMOBILE LTD,Electric (EV),559
2026-04-01,Tamil Nadu,MAHINDRA ELECTRIC AUTOMOBILE LTD,Electric (EV),658
2026-05-01,Tamil Nadu,MAHINDRA ELECTRIC AUTOMOBILE LTD,Electric (EV),437
2026-06-01,Tamil Nadu,MAHINDRA ELECTRIC AUTOMOBILE LTD,Electric (EV),423
2026-01-01,Tamil Nadu,MARUTI SUZUKI INDIA LTD,Electric (EV),2
2026-02-01,Tamil Nadu,MARUTI SUZUKI INDIA LTD,Electric (EV),33
2026-03-01,Tamil Nadu,MARUTI SUZUKI INDIA LTD,Electric (EV),53
2026-04-01,Tamil Nadu,MARUTI SUZUKI INDIA LTD,Electric (EV),158
2026-05-01,Tamil Nadu,MARUTI SUZUKI INDIA LTD,Electric (EV),128
2026-06-01,Tamil Nadu,MARUTI SUZUKI INDIA LTD,Electric (EV),87
2026-01-01,Tamil Nadu,MERCEDES-BENZ AG,Electric (EV),2
2026-02-01,Tamil Nadu,MERCEDES-BENZ AG,Electric (EV),2
2026-03-01,Tamil Nadu,MERCEDES-BENZ AG,Electric (EV),3
2026-04-01,Tamil Nadu,MERCEDES-BENZ AG,Electric (EV),7
2026-05-01,Tamil Nadu,MERCEDES-BENZ AG,Electric (EV),15
2026-06-01,Tamil Nadu,MERCEDES-BENZ AG,Electric (EV),13
2026-01-01,Tamil Nadu,MERCEDES-BENZ INDIA PVT LTD,Electric (EV),2
2026-02-01,Tamil Nadu,MERCEDES-BENZ INDIA PVT LTD,Electric (EV),3
2026-03-01,Tamil Nadu,MERCEDES-BENZ INDIA PVT LTD,Electric (EV),8
2026-04-01,Tamil Nadu,MERCEDES-BENZ INDIA PVT LTD,Electric (EV),7
2026-05-01,Tamil Nadu,MERCEDES-BENZ INDIA PVT LTD,Electric (EV),1
2026-06-01,Tamil Nadu,MERCEDES-BENZ INDIA PVT LTD,Electric (EV),5
2026-05-01,Tamil Nadu,PORSCHE AG GERMANY,Electric (EV),1
2026-06-01,Tamil Nadu,PORSCHE AG GERMANY,Electric (EV),1
2026-01-01,Tamil Nadu,STELLANTIS AUTOMOBILES INDIA PVT LTD,Electric (EV),1
2026-05-01,Tamil Nadu,STELLANTIS AUTOMOBILES INDIA PVT LTD,Electric (EV),1
2026-01-01,Tamil Nadu,TATA PASSENGER ELECTRIC MOBILITY LTD,Electric (EV),702
2026-02-01,Tamil Nadu,TATA PASSENGER ELECTRIC MOBILITY LTD,Electric (EV),477
2026-03-01,Tamil Nadu,TATA PASSENGER ELECTRIC MOBILITY LTD,Electric (EV),547
2026-04-01,Tamil Nadu,TATA PASSENGER ELECTRIC MOBILITY LTD,Electric (EV),845
2026-05-01,Tamil Nadu,TATA PASSENGER ELECTRIC MOBILITY LTD,Electric (EV),718
2026-06-01,Tamil Nadu,TATA PASSENGER ELECTRIC MOBILITY LTD,Electric (EV),570
2026-01-01,Tamil Nadu,TESLA INDIA MOTORS AND ENERGY PVT LTD,Electric (EV),2
2026-02-01,Tamil Nadu,TESLA INDIA MOTORS AND ENERGY PVT LTD,Electric (EV),3
2026-03-01,Tamil Nadu,TESLA INDIA MOTORS AND ENERGY PVT LTD,Electric (EV),5
2026-04-01,Tamil Nadu,TESLA INDIA MOTORS AND ENERGY PVT LTD,Electric (EV),2
2026-06-01,Tamil Nadu,TESLA INDIA MOTORS AND ENERGY PVT LTD,Electric (EV),1
2026-05-01,Tamil Nadu,TI CLEAN MOBILITY PVT LTD,Electric (EV),1
2026-04-01,Tamil Nadu,TVS MOTOR COMPANY LTD,Electric (EV),1
2026-01-01,Tamil Nadu,VINFAST AUTO INDIA PVT LTD,Electric (EV),36
2026-02-01,Tamil Nadu,VINFAST AUTO INDIA PVT LTD,Electric (EV),46
2026-03-01,Tamil Nadu,VINFAST AUTO INDIA PVT LTD,Electric (EV),65
2026-04-01,Tamil Nadu,VINFAST AUTO INDIA PVT LTD,Electric (EV),91
2026-05-01,Tamil Nadu,VINFAST AUTO INDIA PVT LTD,Electric (EV),86
2026-06-01,Tamil Nadu,VINFAST AUTO INDIA PVT LTD,Electric (EV),78
2026-01-01,Tamil Nadu,VOLVO AUTO INDIA PVT LTD,Electric (EV),5
2026-02-01,Tamil Nadu,VOLVO AUTO INDIA PVT LTD,Electric (EV),3
2026-03-01,Tamil Nadu,VOLVO AUTO INDIA PVT LTD,Electric (EV),5
2026-04-01,Tamil Nadu,VOLVO AUTO INDIA PVT LTD,Electric (EV),8
2026-05-01,Tamil Nadu,VOLVO AUTO INDIA PVT LTD,Electric (EV),3
2026-06-01,Tamil Nadu,VOLVO AUTO INDIA PVT LTD,Electric (EV),3
2026-04-01,Telangana,BMW INDIA PVT LTD,Electric (EV),4
2026-05-01,Telangana,BMW INDIA PVT LTD,Electric (EV),52
2026-06-01,Telangana,BMW INDIA PVT LTD,Electric (EV),35
2026-04-01,Telangana,BYD INDIA PRIVATE LIMITED,Electric (EV),14
2026-05-01,Telangana,BYD INDIA PRIVATE LIMITED,Electric (EV),90
2026-06-01,Telangana,BYD INDIA PRIVATE LIMITED,Electric (EV),87
2026-04-01,Telangana,HYUNDAI MOTOR INDIA LTD,Electric (EV),11
2026-05-01,Telangana,HYUNDAI MOTOR INDIA LTD,Electric (EV),70
2026-06-01,Telangana,HYUNDAI MOTOR INDIA LTD,Electric (EV),36
2026-04-01,Telangana,JSW MG MOTOR INDIA PVT LTD,Electric (EV),102
2026-05-01,Telangana,JSW MG MOTOR INDIA PVT LTD,Electric (EV),672
2026-06-01,Telangana,JSW MG MOTOR INDIA PVT LTD,Electric (EV),418
2026-04-01,Telangana,KIA INDIA PRIVATE LIMITED,Electric (EV),7
2026-05-01,Telangana,KIA INDIA PRIVATE LIMITED,Electric (EV),45
2026-06-01,Telangana,KIA INDIA PRIVATE LIMITED,Electric (EV),29
2026-04-01,Telangana,MAHINDRA & MAHINDRA LIMITED,Electric (EV),4
2026-05-01,Telangana,MAHINDRA & MAHINDRA LIMITED,Electric (EV),42
2026-06-01,Telangana,MAHINDRA & MAHINDRA LIMITED,Electric (EV),32
2026-04-01,Telangana,MAHINDRA ELECTRIC AUTOMOBILE LTD,Electric (EV),89
2026-05-01,Telangana,MAHINDRA ELECTRIC AUTOMOBILE LTD,Electric (EV),813
2026-06-01,Telangana,MAHINDRA ELECTRIC AUTOMOBILE LTD,Electric (EV),554
2026-04-01,Telangana,MARUTI SUZUKI INDIA LTD,Electric (EV),40
2026-05-01,Telangana,MARUTI SUZUKI INDIA LTD,Electric (EV),202
2026-06-01,Telangana,MARUTI SUZUKI INDIA LTD,Electric (EV),127
2026-04-01,Telangana,MERCEDES-BENZ AG,Electric (EV),3
2026-05-01,Telangana,MERCEDES-BENZ AG,Electric (EV),16
2026-06-01,Telangana,MERCEDES-BENZ AG,Electric (EV),18
2026-04-01,Telangana,MERCEDES-BENZ INDIA PVT LTD,Electric (EV),1
2026-05-01,Telangana,MERCEDES-BENZ INDIA PVT LTD,Electric (EV),23
2026-06-01,Telangana,MERCEDES-BENZ INDIA PVT LTD,Electric (EV),14
2026-04-01,Telangana,PORSCHE AG GERMANY,Electric (EV),1
2026-05-01,Telangana,PORSCHE AG GERMANY,Electric (EV),1
2026-06-01,Telangana,PORSCHE AG GERMANY,Electric (EV),2
2026-04-01,Telangana,TATA PASSENGER ELECTRIC MOBILITY LTD,Electric (EV),185
2026-05-01,Telangana,TATA PASSENGER ELECTRIC MOBILITY LTD,Electric (EV),1140
2026-06-01,Telangana,TATA PASSENGER ELECTRIC MOBILITY LTD,Electric (EV),569
2026-05-01,Telangana,TESLA INDIA MOTORS AND ENERGY PVT LTD,Electric (EV),1
2026-06-01,Telangana,TESLA INDIA MOTORS AND ENERGY PVT LTD,Electric (EV),2
2026-04-01,Telangana,VINFAST AUTO INDIA PVT LTD,Electric (EV),9
2026-05-01,Telangana,VINFAST AUTO INDIA PVT LTD,Electric (EV),88
2026-06-01,Telangana,VINFAST AUTO INDIA PVT LTD,Electric (EV),52
2026-04-01,Telangana,VOLVO AUTO INDIA PVT LTD,Electric (EV),1
2026-05-01,Telangana,VOLVO AUTO INDIA PVT LTD,Electric (EV),7
2026-03-01,Tripura,JSW MG MOTOR INDIA PVT LTD,Electric (EV),1
2026-02-01,Tripura,MAHINDRA ELECTRIC AUTOMOBILE LTD,Electric (EV),1
2026-02-01,Tripura,MARUTI SUZUKI INDIA LTD,Electric (EV),1
2026-04-01,Tripura,MARUTI SUZUKI INDIA LTD,Electric (EV),1
2026-05-01,Tripura,MARUTI SUZUKI INDIA LTD,Electric (EV),1
2026-03-01,Tripura,STELLANTIS AUTOMOBILES INDIA PVT LTD,Electric (EV),1
2026-01-01,Tripura,TATA PASSENGER ELECTRIC MOBILITY LTD,Electric (EV),4
2026-02-01,Tripura,TATA PASSENGER ELECTRIC MOBILITY LTD,Electric (EV),1
2026-04-01,Tripura,TATA PASSENGER ELECTRIC MOBILITY LTD,Electric (EV),1
2026-05-01,Tripura,TATA PASSENGER ELECTRIC MOBILITY LTD,Electric (EV),2
2026-06-01,Tripura,TATA PASSENGER ELECTRIC MOBILITY LTD,Electric (EV),1
2026-01-01,Uttar Pradesh,BMW INDIA PVT LTD,Electric (EV),17
2026-02-01,Uttar Pradesh,BMW INDIA PVT LTD,Electric (EV),13
2026-03-01,Uttar Pradesh,BMW INDIA PVT LTD,Electric (EV),29
2026-04-01,Uttar Pradesh,BMW INDIA PVT LTD,Electric (EV),24
2026-05-01,Uttar Pradesh,BMW INDIA PVT LTD,Electric (EV),16
2026-06-01,Uttar Pradesh,BMW INDIA PVT LTD,Electric (EV),3
2026-01-01,Uttar Pradesh,BYD INDIA PRIVATE LIMITED,Electric (EV),17
2026-02-01,Uttar Pradesh,BYD INDIA PRIVATE LIMITED,Electric (EV),22
2026-03-01,Uttar Pradesh,BYD INDIA PRIVATE LIMITED,Electric (EV),14
2026-04-01,Uttar Pradesh,BYD INDIA PRIVATE LIMITED,Electric (EV),33
2026-05-01,Uttar Pradesh,BYD INDIA PRIVATE LIMITED,Electric (EV),38
2026-06-01,Uttar Pradesh,BYD INDIA PRIVATE LIMITED,Electric (EV),8
2026-01-01,Uttar Pradesh,HYUNDAI MOTOR INDIA LTD,Electric (EV),14
2026-02-01,Uttar Pradesh,HYUNDAI MOTOR INDIA LTD,Electric (EV),16
2026-03-01,Uttar Pradesh,HYUNDAI MOTOR INDIA LTD,Electric (EV),28
2026-04-01,Uttar Pradesh,HYUNDAI MOTOR INDIA LTD,Electric (EV),30
2026-05-01,Uttar Pradesh,HYUNDAI MOTOR INDIA LTD,Electric (EV),22
2026-06-01,Uttar Pradesh,HYUNDAI MOTOR INDIA LTD,Electric (EV),8
2026-01-01,Uttar Pradesh,JSW MG MOTOR INDIA PVT LTD,Electric (EV),460
2026-02-01,Uttar Pradesh,JSW MG MOTOR INDIA PVT LTD,Electric (EV),258
2026-03-01,Uttar Pradesh,JSW MG MOTOR INDIA PVT LTD,Electric (EV),294
2026-04-01,Uttar Pradesh,JSW MG MOTOR INDIA PVT LTD,Electric (EV),372
2026-05-01,Uttar Pradesh,JSW MG MOTOR INDIA PVT LTD,Electric (EV),343
2026-06-01,Uttar Pradesh,JSW MG MOTOR INDIA PVT LTD,Electric (EV),123
2026-01-01,Uttar Pradesh,KIA INDIA PRIVATE LIMITED,Electric (EV),15
2026-02-01,Uttar Pradesh,KIA INDIA PRIVATE LIMITED,Electric (EV),17
2026-03-01,Uttar Pradesh,KIA INDIA PRIVATE LIMITED,Electric (EV),28
2026-04-01,Uttar Pradesh,KIA INDIA PRIVATE LIMITED,Electric (EV),30
2026-05-01,Uttar Pradesh,KIA INDIA PRIVATE LIMITED,Electric (EV),18
2026-06-01,Uttar Pradesh,KIA INDIA PRIVATE LIMITED,Electric (EV),7
2026-01-01,Uttar Pradesh,MAHINDRA & MAHINDRA LIMITED,Electric (EV),11
2026-02-01,Uttar Pradesh,MAHINDRA & MAHINDRA LIMITED,Electric (EV),4
2026-03-01,Uttar Pradesh,MAHINDRA & MAHINDRA LIMITED,Electric (EV),4
2026-04-01,Uttar Pradesh,MAHINDRA & MAHINDRA LIMITED,Electric (EV),14
2026-05-01,Uttar Pradesh,MAHINDRA & MAHINDRA LIMITED,Electric (EV),21
2026-06-01,Uttar Pradesh,MAHINDRA & MAHINDRA LIMITED,Electric (EV),16
2026-01-01,Uttar Pradesh,MAHINDRA ELECTRIC AUTOMOBILE LTD,Electric (EV),320
2026-02-01,Uttar Pradesh,MAHINDRA ELECTRIC AUTOMOBILE LTD,Electric (EV),277
2026-03-01,Uttar Pradesh,MAHINDRA ELECTRIC AUTOMOBILE LTD,Electric (EV),462
2026-04-01,Uttar Pradesh,MAHINDRA ELECTRIC AUTOMOBILE LTD,Electric (EV),383
2026-05-01,Uttar Pradesh,MAHINDRA ELECTRIC AUTOMOBILE LTD,Electric (EV),463
2026-06-01,Uttar Pradesh,MAHINDRA ELECTRIC AUTOMOBILE LTD,Electric (EV),167
2026-01-01,Uttar Pradesh,MARUTI SUZUKI INDIA LTD,Electric (EV),23
2026-02-01,Uttar Pradesh,MARUTI SUZUKI INDIA LTD,Electric (EV),20
2026-03-01,Uttar Pradesh,MARUTI SUZUKI INDIA LTD,Electric (EV),78
2026-04-01,Uttar Pradesh,MARUTI SUZUKI INDIA LTD,Electric (EV),107
2026-05-01,Uttar Pradesh,MARUTI SUZUKI INDIA LTD,Electric (EV),122
2026-06-01,Uttar Pradesh,MARUTI SUZUKI INDIA LTD,Electric (EV),42
2026-01-01,Uttar Pradesh,MERCEDES-BENZ AG,Electric (EV),1
2026-04-01,Uttar Pradesh,MERCEDES-BENZ AG,Electric (EV),2
2026-05-01,Uttar Pradesh,MERCEDES-BENZ AG,Electric (EV),10
2026-06-01,Uttar Pradesh,MERCEDES-BENZ AG,Electric (EV),2
2026-02-01,Uttar Pradesh,MERCEDES-BENZ INDIA PVT LTD,Electric (EV),1
2026-03-01,Uttar Pradesh,MERCEDES-BENZ INDIA PVT LTD,Electric (EV),5
2026-04-01,Uttar Pradesh,MERCEDES-BENZ INDIA PVT LTD,Electric (EV),1
2026-05-01,Uttar Pradesh,MERCEDES-BENZ INDIA PVT LTD,Electric (EV),2
2026-01-01,Uttar Pradesh,TATA PASSENGER ELECTRIC MOBILITY LTD,Electric (EV),725
2026-02-01,Uttar Pradesh,TATA PASSENGER ELECTRIC MOBILITY LTD,Electric (EV),432
2026-03-01,Uttar Pradesh,TATA PASSENGER ELECTRIC MOBILITY LTD,Electric (EV),621
2026-04-01,Uttar Pradesh,TATA PASSENGER ELECTRIC MOBILITY LTD,Electric (EV),717
2026-05-01,Uttar Pradesh,TATA PASSENGER ELECTRIC MOBILITY LTD,Electric (EV),804
2026-06-01,Uttar Pradesh,TATA PASSENGER ELECTRIC MOBILITY LTD,Electric (EV),245
2026-01-01,Uttar Pradesh,TESLA INDIA MOTORS AND ENERGY PVT LTD,Electric (EV),3
2026-02-01,Uttar Pradesh,TESLA INDIA MOTORS AND ENERGY PVT LTD,Electric (EV),1
2026-04-01,Uttar Pradesh,TESLA INDIA MOTORS AND ENERGY PVT LTD,Electric (EV),1
2026-02-01,Uttar Pradesh,TI CLEAN MOBILITY PVT LTD,Electric (EV),1
2026-01-01,Uttar Pradesh,VINFAST AUTO INDIA PVT LTD,Electric (EV),20
2026-02-01,Uttar Pradesh,VINFAST AUTO INDIA PVT LTD,Electric (EV),28
2026-03-01,Uttar Pradesh,VINFAST AUTO INDIA PVT LTD,Electric (EV),39
2026-04-01,Uttar Pradesh,VINFAST AUTO INDIA PVT LTD,Electric (EV),48
2026-05-01,Uttar Pradesh,VINFAST AUTO INDIA PVT LTD,Electric (EV),44
2026-06-01,Uttar Pradesh,VINFAST AUTO INDIA PVT LTD,Electric (EV),28
2026-01-01,Uttar Pradesh,VOLVO AUTO INDIA PVT LTD,Electric (EV),2
2026-02-01,Uttar Pradesh,VOLVO AUTO INDIA PVT LTD,Electric (EV),2
2026-03-01,Uttar Pradesh,VOLVO AUTO INDIA PVT LTD,Electric (EV),1
2026-04-01,Uttar Pradesh,VOLVO AUTO INDIA PVT LTD,Electric (EV),3
2026-05-01,Uttar Pradesh,VOLVO AUTO INDIA PVT LTD,Electric (EV),2
2026-01-01,Uttarakhand,BMW INDIA PVT LTD,Electric (EV),3
2026-02-01,Uttarakhand,BMW INDIA PVT LTD,Electric (EV),4
2026-03-01,Uttarakhand,BMW INDIA PVT LTD,Electric (EV),4
2026-04-01,Uttarakhand,BMW INDIA PVT LTD,Electric (EV),2
2026-05-01,Uttarakhand,BMW INDIA PVT LTD,Electric (EV),2
2026-01-01,Uttarakhand,BYD INDIA PRIVATE LIMITED,Electric (EV),4
2026-02-01,Uttarakhand,BYD INDIA PRIVATE LIMITED,Electric (EV),3
2026-03-01,Uttarakhand,BYD INDIA PRIVATE LIMITED,Electric (EV),3
2026-04-01,Uttarakhand,BYD INDIA PRIVATE LIMITED,Electric (EV),8
2026-05-01,Uttarakhand,BYD INDIA PRIVATE LIMITED,Electric (EV),9
2026-06-01,Uttarakhand,BYD INDIA PRIVATE LIMITED,Electric (EV),6
2026-02-01,Uttarakhand,HYUNDAI MOTOR INDIA LTD,Electric (EV),2
2026-03-01,Uttarakhand,HYUNDAI MOTOR INDIA LTD,Electric (EV),1
2026-04-01,Uttarakhand,HYUNDAI MOTOR INDIA LTD,Electric (EV),6
2026-05-01,Uttarakhand,HYUNDAI MOTOR INDIA LTD,Electric (EV),1
2026-06-01,Uttarakhand,HYUNDAI MOTOR INDIA LTD,Electric (EV),3
2026-01-01,Uttarakhand,JSW MG MOTOR INDIA PVT LTD,Electric (EV),21
2026-02-01,Uttarakhand,JSW MG MOTOR INDIA PVT LTD,Electric (EV),28
2026-03-01,Uttarakhand,JSW MG MOTOR INDIA PVT LTD,Electric (EV),14
2026-04-01,Uttarakhand,JSW MG MOTOR INDIA PVT LTD,Electric (EV),45
2026-05-01,Uttarakhand,JSW MG MOTOR INDIA PVT LTD,Electric (EV),47
2026-06-01,Uttarakhand,JSW MG MOTOR INDIA PVT LTD,Electric (EV),13
2026-01-01,Uttarakhand,KIA INDIA PRIVATE LIMITED,Electric (EV),1
2026-02-01,Uttarakhand,KIA INDIA PRIVATE LIMITED,Electric (EV),2
2026-03-01,Uttarakhand,KIA INDIA PRIVATE LIMITED,Electric (EV),4
2026-04-01,Uttarakhand,KIA INDIA PRIVATE LIMITED,Electric (EV),4
2026-05-01,Uttarakhand,KIA INDIA PRIVATE LIMITED,Electric (EV),1
2026-01-01,Uttarakhand,MAHINDRA & MAHINDRA LIMITED,Electric (EV),2
2026-02-01,Uttarakhand,MAHINDRA & MAHINDRA LIMITED,Electric (EV),2
2026-03-01,Uttarakhand,MAHINDRA & MAHINDRA LIMITED,Electric (EV),1
2026-05-01,Uttarakhand,MAHINDRA & MAHINDRA LIMITED,Electric (EV),1
2026-06-01,Uttarakhand,MAHINDRA & MAHINDRA LIMITED,Electric (EV),1
2026-01-01,Uttarakhand,MAHINDRA ELECTRIC AUTOMOBILE LTD,Electric (EV),39
2026-02-01,Uttarakhand,MAHINDRA ELECTRIC AUTOMOBILE LTD,Electric (EV),29
2026-03-01,Uttarakhand,MAHINDRA ELECTRIC AUTOMOBILE LTD,Electric (EV),38
2026-04-01,Uttarakhand,MAHINDRA ELECTRIC AUTOMOBILE LTD,Electric (EV),73
2026-05-01,Uttarakhand,MAHINDRA ELECTRIC AUTOMOBILE LTD,Electric (EV),57
2026-06-01,Uttarakhand,MAHINDRA ELECTRIC AUTOMOBILE LTD,Electric (EV),27
2026-01-01,Uttarakhand,MARUTI SUZUKI INDIA LTD,Electric (EV),1
2026-02-01,Uttarakhand,MARUTI SUZUKI INDIA LTD,Electric (EV),4
2026-03-01,Uttarakhand,MARUTI SUZUKI INDIA LTD,Electric (EV),5
2026-04-01,Uttarakhand,MARUTI SUZUKI INDIA LTD,Electric (EV),12
2026-05-01,Uttarakhand,MARUTI SUZUKI INDIA LTD,Electric (EV),16
2026-06-01,Uttarakhand,MARUTI SUZUKI INDIA LTD,Electric (EV),8
2026-01-01,Uttarakhand,TATA PASSENGER ELECTRIC MOBILITY LTD,Electric (EV),56
2026-02-01,Uttarakhand,TATA PASSENGER ELECTRIC MOBILITY LTD,Electric (EV),41
2026-03-01,Uttarakhand,TATA PASSENGER ELECTRIC MOBILITY LTD,Electric (EV),36
2026-04-01,Uttarakhand,TATA PASSENGER ELECTRIC MOBILITY LTD,Electric (EV),74
2026-05-01,Uttarakhand,TATA PASSENGER ELECTRIC MOBILITY LTD,Electric (EV),86
2026-06-01,Uttarakhand,TATA PASSENGER ELECTRIC MOBILITY LTD,Electric (EV),49
2026-03-01,Uttarakhand,TESLA INDIA MOTORS AND ENERGY PVT LTD,Electric (EV),1
2026-05-01,Uttarakhand,TESLA INDIA MOTORS AND ENERGY PVT LTD,Electric (EV),1
2026-01-01,Uttarakhand,VINFAST AUTO INDIA PVT LTD,Electric (EV),1
2026-02-01,Uttarakhand,VINFAST AUTO INDIA PVT LTD,Electric (EV),3
2026-03-01,Uttarakhand,VINFAST AUTO INDIA PVT LTD,Electric (EV),1
2026-04-01,Uttarakhand,VINFAST AUTO INDIA PVT LTD,Electric (EV),2
2026-06-01,Uttarakhand,VINFAST AUTO INDIA PVT LTD,Electric (EV),2
2026-03-01,Andaman and Nicobar Islands,ESCORTS KUBOTA LIMITED (AGRI MACHINERY GROUP),Petrol/Diesel/CNG/Hybrid,4
2026-06-01,Andaman and Nicobar Islands,ESCORTS KUBOTA LIMITED (AGRI MACHINERY GROUP),Petrol/Diesel/CNG/Hybrid,1
2026-01-01,Andaman and Nicobar Islands,HONDA CARS INDIA LTD,Petrol/Diesel/CNG/Hybrid,1
2026-02-01,Andaman and Nicobar Islands,HONDA CARS INDIA LTD,Petrol/Diesel/CNG/Hybrid,1
2026-03-01,Andaman and Nicobar Islands,HONDA CARS INDIA LTD,Petrol/Diesel/CNG/Hybrid,2
2026-04-01,Andaman and Nicobar Islands,HONDA CARS INDIA LTD,Petrol/Diesel/CNG/Hybrid,3
2026-05-01,Andaman and Nicobar Islands,HONDA CARS INDIA LTD,Petrol/Diesel/CNG/Hybrid,1
2026-06-01,Andaman and Nicobar Islands,HONDA CARS INDIA LTD,Petrol/Diesel/CNG/Hybrid,1
2026-01-01,Andaman and Nicobar Islands,HYUNDAI MOTOR INDIA LTD,Petrol/Diesel/CNG/Hybrid,54
2026-02-01,Andaman and Nicobar Islands,HYUNDAI MOTOR INDIA LTD,Petrol/Diesel/CNG/Hybrid,37
2026-03-01,Andaman and Nicobar Islands,HYUNDAI MOTOR INDIA LTD,Petrol/Diesel/CNG/Hybrid,46
2026-04-01,Andaman and Nicobar Islands,HYUNDAI MOTOR INDIA LTD,Petrol/Diesel/CNG/Hybrid,33
2026-05-01,Andaman and Nicobar Islands,HYUNDAI MOTOR INDIA LTD,Petrol/Diesel/CNG/Hybrid,30
2026-06-01,Andaman and Nicobar Islands,HYUNDAI MOTOR INDIA LTD,Petrol/Diesel/CNG/Hybrid,15
2026-01-01,Andaman and Nicobar Islands,JSW MG MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,7
2026-02-01,Andaman and Nicobar Islands,JSW MG MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,1
2026-03-01,Andaman and Nicobar Islands,JSW MG MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,6
2026-04-01,Andaman and Nicobar Islands,JSW MG MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,1
2026-01-01,Andaman and Nicobar Islands,KIA INDIA PRIVATE LIMITED,Petrol/Diesel/CNG/Hybrid,18
2026-02-01,Andaman and Nicobar Islands,KIA INDIA PRIVATE LIMITED,Petrol/Diesel/CNG/Hybrid,14
2026-03-01,Andaman and Nicobar Islands,KIA INDIA PRIVATE LIMITED,Petrol/Diesel/CNG/Hybrid,17
2026-04-01,Andaman and Nicobar Islands,KIA INDIA PRIVATE LIMITED,Petrol/Diesel/CNG/Hybrid,16
2026-05-01,Andaman and Nicobar Islands,KIA INDIA PRIVATE LIMITED,Petrol/Diesel/CNG/Hybrid,16
2026-06-01,Andaman and Nicobar Islands,KIA INDIA PRIVATE LIMITED,Petrol/Diesel/CNG/Hybrid,11
2026-01-01,Andaman and Nicobar Islands,MAHINDRA & MAHINDRA LIMITED,Petrol/Diesel/CNG/Hybrid,14
2026-02-01,Andaman and Nicobar Islands,MAHINDRA & MAHINDRA LIMITED,Petrol/Diesel/CNG/Hybrid,24
2026-03-01,Andaman and Nicobar Islands,MAHINDRA & MAHINDRA LIMITED,Petrol/Diesel/CNG/Hybrid,34
2026-04-01,Andaman and Nicobar Islands,MAHINDRA & MAHINDRA LIMITED,Petrol/Diesel/CNG/Hybrid,28
2026-05-01,Andaman and Nicobar Islands,MAHINDRA & MAHINDRA LIMITED,Petrol/Diesel/CNG/Hybrid,19
2026-06-01,Andaman and Nicobar Islands,MAHINDRA & MAHINDRA LIMITED,Petrol/Diesel/CNG/Hybrid,10
2026-05-01,Andaman and Nicobar Islands,MAHINDRA & MAHINDRA LIMITED (TRACTOR),Petrol/Diesel/CNG/Hybrid,1
2026-01-01,Andaman and Nicobar Islands,MARUTI SUZUKI INDIA LTD,Petrol/Diesel/CNG/Hybrid,75
2026-02-01,Andaman and Nicobar Islands,MARUTI SUZUKI INDIA LTD,Petrol/Diesel/CNG/Hybrid,65
2026-03-01,Andaman and Nicobar Islands,MARUTI SUZUKI INDIA LTD,Petrol/Diesel/CNG/Hybrid,84
2026-04-01,Andaman and Nicobar Islands,MARUTI SUZUKI INDIA LTD,Petrol/Diesel/CNG/Hybrid,74
2026-05-01,Andaman and Nicobar Islands,MARUTI SUZUKI INDIA LTD,Petrol/Diesel/CNG/Hybrid,68
2026-06-01,Andaman and Nicobar Islands,MARUTI SUZUKI INDIA LTD,Petrol/Diesel/CNG/Hybrid,38
2026-01-01,Andaman and Nicobar Islands,NISSAN MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,1
2026-02-01,Andaman and Nicobar Islands,NISSAN MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,1
2026-03-01,Andaman and Nicobar Islands,NISSAN MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,1
2026-04-01,Andaman and Nicobar Islands,NISSAN MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,2
2026-05-01,Andaman and Nicobar Islands,NISSAN MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,1
