Month,State,Maker (legal entity),Powertrain,Registrations,Brand,Parent Group,Origin Country,Region,State Code,State or UT,Map Location,Month Name,Month Number,Quarter,Days Covered,Is Partial Month,Is EV
2026-02-01,Andhra Pradesh,JSW MG MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,41,MG,JSW-SAIC,India / China,South,IN-AP,State,"Andhra Pradesh, India",Feb,2,Q1,28,False,False
2026-03-01,Andhra Pradesh,JSW MG MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,42,MG,JSW-SAIC,India / China,South,IN-AP,State,"Andhra Pradesh, India",Mar,3,Q1,31,False,False
2026-04-01,Andhra Pradesh,JSW MG MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,25,MG,JSW-SAIC,India / China,South,IN-AP,State,"Andhra Pradesh, India",Apr,4,Q2,30,False,False
2026-05-01,Andhra Pradesh,JSW MG MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,33,MG,JSW-SAIC,India / China,South,IN-AP,State,"Andhra Pradesh, India",May,5,Q2,31,False,False
2026-06-01,Andhra Pradesh,JSW MG MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,22,MG,JSW-SAIC,India / China,South,IN-AP,State,"Andhra Pradesh, India",Jun,6,Q2,17,True,False
2026-01-01,Andhra Pradesh,KIA INDIA PRIVATE LIMITED,Petrol/Diesel/CNG/Hybrid,569,Kia,Hyundai,South Korea,South,IN-AP,State,"Andhra Pradesh, India",Jan,1,Q1,31,False,False
2026-02-01,Andhra Pradesh,KIA INDIA PRIVATE LIMITED,Petrol/Diesel/CNG/Hybrid,503,Kia,Hyundai,South Korea,South,IN-AP,State,"Andhra Pradesh, India",Feb,2,Q1,28,False,False
2026-03-01,Andhra Pradesh,KIA INDIA PRIVATE LIMITED,Petrol/Diesel/CNG/Hybrid,578,Kia,Hyundai,South Korea,South,IN-AP,State,"Andhra Pradesh, India",Mar,3,Q1,31,False,False
2026-04-01,Andhra Pradesh,KIA INDIA PRIVATE LIMITED,Petrol/Diesel/CNG/Hybrid,659,Kia,Hyundai,South Korea,South,IN-AP,State,"Andhra Pradesh, India",Apr,4,Q2,30,False,False
2026-05-01,Andhra Pradesh,KIA INDIA PRIVATE LIMITED,Petrol/Diesel/CNG/Hybrid,585,Kia,Hyundai,South Korea,South,IN-AP,State,"Andhra Pradesh, India",May,5,Q2,31,False,False
2026-06-01,Andhra Pradesh,KIA INDIA PRIVATE LIMITED,Petrol/Diesel/CNG/Hybrid,345,Kia,Hyundai,South Korea,South,IN-AP,State,"Andhra Pradesh, India",Jun,6,Q2,17,True,False
2026-01-01,Andhra Pradesh,MAHINDRA & MAHINDRA LIMITED,Petrol/Diesel/CNG/Hybrid,821,Mahindra,Mahindra,India,South,IN-AP,State,"Andhra Pradesh, India",Jan,1,Q1,31,False,False
2026-02-01,Andhra Pradesh,MAHINDRA & MAHINDRA LIMITED,Petrol/Diesel/CNG/Hybrid,818,Mahindra,Mahindra,India,South,IN-AP,State,"Andhra Pradesh, India",Feb,2,Q1,28,False,False
2026-03-01,Andhra Pradesh,MAHINDRA & MAHINDRA LIMITED,Petrol/Diesel/CNG/Hybrid,970,Mahindra,Mahindra,India,South,IN-AP,State,"Andhra Pradesh, India",Mar,3,Q1,31,False,False
2026-04-01,Andhra Pradesh,MAHINDRA & MAHINDRA LIMITED,Petrol/Diesel/CNG/Hybrid,971,Mahindra,Mahindra,India,South,IN-AP,State,"Andhra Pradesh, India",Apr,4,Q2,30,False,False
2026-05-01,Andhra Pradesh,MAHINDRA & MAHINDRA LIMITED,Petrol/Diesel/CNG/Hybrid,905,Mahindra,Mahindra,India,South,IN-AP,State,"Andhra Pradesh, India",May,5,Q2,31,False,False
2026-06-01,Andhra Pradesh,MAHINDRA & MAHINDRA LIMITED,Petrol/Diesel/CNG/Hybrid,566,Mahindra,Mahindra,India,South,IN-AP,State,"Andhra Pradesh, India",Jun,6,Q2,17,True,False
2026-01-01,Andhra Pradesh,MARUTI SUZUKI INDIA LTD,Petrol/Diesel/CNG/Hybrid,2945,Maruti Suzuki,Suzuki,Japan,South,IN-AP,State,"Andhra Pradesh, India",Jan,1,Q1,31,False,False
2026-02-01,Andhra Pradesh,MARUTI SUZUKI INDIA LTD,Petrol/Diesel/CNG/Hybrid,2131,Maruti Suzuki,Suzuki,Japan,South,IN-AP,State,"Andhra Pradesh, India",Feb,2,Q1,28,False,False
2026-03-01,Andhra Pradesh,MARUTI SUZUKI INDIA LTD,Petrol/Diesel/CNG/Hybrid,2409,Maruti Suzuki,Suzuki,Japan,South,IN-AP,State,"Andhra Pradesh, India",Mar,3,Q1,31,False,False
2026-04-01,Andhra Pradesh,MARUTI SUZUKI INDIA LTD,Petrol/Diesel/CNG/Hybrid,2544,Maruti Suzuki,Suzuki,Japan,South,IN-AP,State,"Andhra Pradesh, India",Apr,4,Q2,30,False,False
2026-05-01,Andhra Pradesh,MARUTI SUZUKI INDIA LTD,Petrol/Diesel/CNG/Hybrid,2472,Maruti Suzuki,Suzuki,Japan,South,IN-AP,State,"Andhra Pradesh, India",May,5,Q2,31,False,False
2026-06-01,Andhra Pradesh,MARUTI SUZUKI INDIA LTD,Petrol/Diesel/CNG/Hybrid,1747,Maruti Suzuki,Suzuki,Japan,South,IN-AP,State,"Andhra Pradesh, India",Jun,6,Q2,17,True,False
2026-01-01,Andhra Pradesh,MERCEDES-BENZ AG,Petrol/Diesel/CNG/Hybrid,1,Mercedes-Benz,Mercedes-Benz,Germany,South,IN-AP,State,"Andhra Pradesh, India",Jan,1,Q1,31,False,False
2026-02-01,Andhra Pradesh,MERCEDES-BENZ AG,Petrol/Diesel/CNG/Hybrid,3,Mercedes-Benz,Mercedes-Benz,Germany,South,IN-AP,State,"Andhra Pradesh, India",Feb,2,Q1,28,False,False
2026-04-01,Andhra Pradesh,MERCEDES-BENZ AG,Petrol/Diesel/CNG/Hybrid,3,Mercedes-Benz,Mercedes-Benz,Germany,South,IN-AP,State,"Andhra Pradesh, India",Apr,4,Q2,30,False,False
2026-05-01,Andhra Pradesh,MERCEDES-BENZ AG,Petrol/Diesel/CNG/Hybrid,1,Mercedes-Benz,Mercedes-Benz,Germany,South,IN-AP,State,"Andhra Pradesh, India",May,5,Q2,31,False,False
2026-01-01,Andhra Pradesh,MERCEDES-BENZ INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,30,Mercedes-Benz,Mercedes-Benz,Germany,South,IN-AP,State,"Andhra Pradesh, India",Jan,1,Q1,31,False,False
2026-02-01,Andhra Pradesh,MERCEDES-BENZ INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,9,Mercedes-Benz,Mercedes-Benz,Germany,South,IN-AP,State,"Andhra Pradesh, India",Feb,2,Q1,28,False,False
2026-03-01,Andhra Pradesh,MERCEDES-BENZ INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,18,Mercedes-Benz,Mercedes-Benz,Germany,South,IN-AP,State,"Andhra Pradesh, India",Mar,3,Q1,31,False,False
2026-04-01,Andhra Pradesh,MERCEDES-BENZ INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,20,Mercedes-Benz,Mercedes-Benz,Germany,South,IN-AP,State,"Andhra Pradesh, India",Apr,4,Q2,30,False,False
2026-05-01,Andhra Pradesh,MERCEDES-BENZ INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,12,Mercedes-Benz,Mercedes-Benz,Germany,South,IN-AP,State,"Andhra Pradesh, India",May,5,Q2,31,False,False
2026-06-01,Andhra Pradesh,MERCEDES-BENZ INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,16,Mercedes-Benz,Mercedes-Benz,Germany,South,IN-AP,State,"Andhra Pradesh, India",Jun,6,Q2,17,True,False
2026-01-01,Andhra Pradesh,NISSAN MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,72,Nissan,Nissan,Japan,South,IN-AP,State,"Andhra Pradesh, India",Jan,1,Q1,31,False,False
2026-02-01,Andhra Pradesh,NISSAN MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,62,Nissan,Nissan,Japan,South,IN-AP,State,"Andhra Pradesh, India",Feb,2,Q1,28,False,False
2026-03-01,Andhra Pradesh,NISSAN MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,88,Nissan,Nissan,Japan,South,IN-AP,State,"Andhra Pradesh, India",Mar,3,Q1,31,False,False
2026-04-01,Andhra Pradesh,NISSAN MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,114,Nissan,Nissan,Japan,South,IN-AP,State,"Andhra Pradesh, India",Apr,4,Q2,30,False,False
2026-05-01,Andhra Pradesh,NISSAN MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,110,Nissan,Nissan,Japan,South,IN-AP,State,"Andhra Pradesh, India",May,5,Q2,31,False,False
2026-06-01,Andhra Pradesh,NISSAN MOTOR INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,60,Nissan,Nissan,Japan,South,IN-AP,State,"Andhra Pradesh, India",Jun,6,Q2,17,True,False
2026-02-01,Andhra Pradesh,PORSCHE AG GERMANY,Petrol/Diesel/CNG/Hybrid,1,Porsche,Volkswagen Group,Germany,South,IN-AP,State,"Andhra Pradesh, India",Feb,2,Q1,28,False,False
2026-03-01,Andhra Pradesh,PORSCHE AG GERMANY,Petrol/Diesel/CNG/Hybrid,1,Porsche,Volkswagen Group,Germany,South,IN-AP,State,"Andhra Pradesh, India",Mar,3,Q1,31,False,False
2026-04-01,Andhra Pradesh,PORSCHE AG GERMANY,Petrol/Diesel/CNG/Hybrid,2,Porsche,Volkswagen Group,Germany,South,IN-AP,State,"Andhra Pradesh, India",Apr,4,Q2,30,False,False
2026-05-01,Andhra Pradesh,PORSCHE AG GERMANY,Petrol/Diesel/CNG/Hybrid,4,Porsche,Volkswagen Group,Germany,South,IN-AP,State,"Andhra Pradesh, India",May,5,Q2,31,False,False
2026-01-01,Andhra Pradesh,RENAULT INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,87,Renault,Renault,France,South,IN-AP,State,"Andhra Pradesh, India",Jan,1,Q1,31,False,False
2026-02-01,Andhra Pradesh,RENAULT INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,58,Renault,Renault,France,South,IN-AP,State,"Andhra Pradesh, India",Feb,2,Q1,28,False,False
2026-03-01,Andhra Pradesh,RENAULT INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,57,Renault,Renault,France,South,IN-AP,State,"Andhra Pradesh, India",Mar,3,Q1,31,False,False
2026-04-01,Andhra Pradesh,RENAULT INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,72,Renault,Renault,France,South,IN-AP,State,"Andhra Pradesh, India",Apr,4,Q2,30,False,False
2026-05-01,Andhra Pradesh,RENAULT INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,68,Renault,Renault,France,South,IN-AP,State,"Andhra Pradesh, India",May,5,Q2,31,False,False
2026-06-01,Andhra Pradesh,RENAULT INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,50,Renault,Renault,France,South,IN-AP,State,"Andhra Pradesh, India",Jun,6,Q2,17,True,False
2026-01-01,Andhra Pradesh,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,246,Skoda-VW,Volkswagen Group,Germany,South,IN-AP,State,"Andhra Pradesh, India",Jan,1,Q1,31,False,False
2026-02-01,Andhra Pradesh,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,172,Skoda-VW,Volkswagen Group,Germany,South,IN-AP,State,"Andhra Pradesh, India",Feb,2,Q1,28,False,False
2026-03-01,Andhra Pradesh,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,213,Skoda-VW,Volkswagen Group,Germany,South,IN-AP,State,"Andhra Pradesh, India",Mar,3,Q1,31,False,False
2026-04-01,Andhra Pradesh,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,240,Skoda-VW,Volkswagen Group,Germany,South,IN-AP,State,"Andhra Pradesh, India",Apr,4,Q2,30,False,False
2026-05-01,Andhra Pradesh,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,256,Skoda-VW,Volkswagen Group,Germany,South,IN-AP,State,"Andhra Pradesh, India",May,5,Q2,31,False,False
2026-06-01,Andhra Pradesh,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,123,Skoda-VW,Volkswagen Group,Germany,South,IN-AP,State,"Andhra Pradesh, India",Jun,6,Q2,17,True,False
2026-01-01,Andhra Pradesh,STELLANTIS AUTOMOBILES INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,22,Stellantis (Jeep/Citroen),Stellantis,Netherlands,South,IN-AP,State,"Andhra Pradesh, India",Jan,1,Q1,31,False,False
2026-02-01,Andhra Pradesh,STELLANTIS AUTOMOBILES INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,13,Stellantis (Jeep/Citroen),Stellantis,Netherlands,South,IN-AP,State,"Andhra Pradesh, India",Feb,2,Q1,28,False,False
2026-03-01,Andhra Pradesh,STELLANTIS AUTOMOBILES INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,18,Stellantis (Jeep/Citroen),Stellantis,Netherlands,South,IN-AP,State,"Andhra Pradesh, India",Mar,3,Q1,31,False,False
2026-04-01,Andhra Pradesh,STELLANTIS AUTOMOBILES INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,11,Stellantis (Jeep/Citroen),Stellantis,Netherlands,South,IN-AP,State,"Andhra Pradesh, India",Apr,4,Q2,30,False,False
2026-05-01,Andhra Pradesh,STELLANTIS AUTOMOBILES INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,11,Stellantis (Jeep/Citroen),Stellantis,Netherlands,South,IN-AP,State,"Andhra Pradesh, India",May,5,Q2,31,False,False
2026-06-01,Andhra Pradesh,STELLANTIS AUTOMOBILES INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,5,Stellantis (Jeep/Citroen),Stellantis,Netherlands,South,IN-AP,State,"Andhra Pradesh, India",Jun,6,Q2,17,True,False
2026-01-01,Andhra Pradesh,STELLANTIS INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,4,Stellantis (Jeep/Citroen),Stellantis,Netherlands,South,IN-AP,State,"Andhra Pradesh, India",Jan,1,Q1,31,False,False
2026-02-01,Andhra Pradesh,STELLANTIS INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,3,Stellantis (Jeep/Citroen),Stellantis,Netherlands,South,IN-AP,State,"Andhra Pradesh, India",Feb,2,Q1,28,False,False
2026-04-01,Andhra Pradesh,STELLANTIS INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,4,Stellantis (Jeep/Citroen),Stellantis,Netherlands,South,IN-AP,State,"Andhra Pradesh, India",Apr,4,Q2,30,False,False
2026-05-01,Andhra Pradesh,STELLANTIS INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,7,Stellantis (Jeep/Citroen),Stellantis,Netherlands,South,IN-AP,State,"Andhra Pradesh, India",May,5,Q2,31,False,False
2026-06-01,Andhra Pradesh,STELLANTIS INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,2,Stellantis (Jeep/Citroen),Stellantis,Netherlands,South,IN-AP,State,"Andhra Pradesh, India",Jun,6,Q2,17,True,False
2026-01-01,Andhra Pradesh,TATA MOTORS LTD,Petrol/Diesel/CNG/Hybrid,6,Tata,Tata Motors,India,South,IN-AP,State,"Andhra Pradesh, India",Jan,1,Q1,31,False,False
2026-02-01,Andhra Pradesh,TATA MOTORS LTD,Petrol/Diesel/CNG/Hybrid,5,Tata,Tata Motors,India,South,IN-AP,State,"Andhra Pradesh, India",Feb,2,Q1,28,False,False
2026-03-01,Andhra Pradesh,TATA MOTORS LTD,Petrol/Diesel/CNG/Hybrid,2,Tata,Tata Motors,India,South,IN-AP,State,"Andhra Pradesh, India",Mar,3,Q1,31,False,False
2026-04-01,Andhra Pradesh,TATA MOTORS LTD,Petrol/Diesel/CNG/Hybrid,6,Tata,Tata Motors,India,South,IN-AP,State,"Andhra Pradesh, India",Apr,4,Q2,30,False,False
2026-05-01,Andhra Pradesh,TATA MOTORS LTD,Petrol/Diesel/CNG/Hybrid,3,Tata,Tata Motors,India,South,IN-AP,State,"Andhra Pradesh, India",May,5,Q2,31,False,False
2026-06-01,Andhra Pradesh,TATA MOTORS LTD,Petrol/Diesel/CNG/Hybrid,5,Tata,Tata Motors,India,South,IN-AP,State,"Andhra Pradesh, India",Jun,6,Q2,17,True,False
2026-01-01,Andhra Pradesh,TATA MOTORS PASSENGER VEHICLES LTD,Petrol/Diesel/CNG/Hybrid,1200,Tata,Tata Motors,India,South,IN-AP,State,"Andhra Pradesh, India",Jan,1,Q1,31,False,False
2026-02-01,Andhra Pradesh,TATA MOTORS PASSENGER VEHICLES LTD,Petrol/Diesel/CNG/Hybrid,1246,Tata,Tata Motors,India,South,IN-AP,State,"Andhra Pradesh, India",Feb,2,Q1,28,False,False
2026-03-01,Andhra Pradesh,TATA MOTORS PASSENGER VEHICLES LTD,Petrol/Diesel/CNG/Hybrid,1412,Tata,Tata Motors,India,South,IN-AP,State,"Andhra Pradesh, India",Mar,3,Q1,31,False,False
2026-04-01,Andhra Pradesh,TATA MOTORS PASSENGER VEHICLES LTD,Petrol/Diesel/CNG/Hybrid,1333,Tata,Tata Motors,India,South,IN-AP,State,"Andhra Pradesh, India",Apr,4,Q2,30,False,False
2026-05-01,Andhra Pradesh,TATA MOTORS PASSENGER VEHICLES LTD,Petrol/Diesel/CNG/Hybrid,1150,Tata,Tata Motors,India,South,IN-AP,State,"Andhra Pradesh, India",May,5,Q2,31,False,False
2026-06-01,Andhra Pradesh,TATA MOTORS PASSENGER VEHICLES LTD,Petrol/Diesel/CNG/Hybrid,688,Tata,Tata Motors,India,South,IN-AP,State,"Andhra Pradesh, India",Jun,6,Q2,17,True,False
2026-01-01,Andhra Pradesh,TATA PASSENGER ELECTRIC MOBILITY LTD,Petrol/Diesel/CNG/Hybrid,3,Tata,Tata Motors,India,South,IN-AP,State,"Andhra Pradesh, India",Jan,1,Q1,31,False,False
2026-01-01,Andhra Pradesh,TOYOTA KIRLOSKAR MOTOR PVT LTD,Petrol/Diesel/CNG/Hybrid,663,Toyota,Toyota,Japan,South,IN-AP,State,"Andhra Pradesh, India",Jan,1,Q1,31,False,False
2026-02-01,Andhra Pradesh,TOYOTA KIRLOSKAR MOTOR PVT LTD,Petrol/Diesel/CNG/Hybrid,543,Toyota,Toyota,Japan,South,IN-AP,State,"Andhra Pradesh, India",Feb,2,Q1,28,False,False
2026-03-01,Andhra Pradesh,TOYOTA KIRLOSKAR MOTOR PVT LTD,Petrol/Diesel/CNG/Hybrid,530,Toyota,Toyota,Japan,South,IN-AP,State,"Andhra Pradesh, India",Mar,3,Q1,31,False,False
2026-04-01,Andhra Pradesh,TOYOTA KIRLOSKAR MOTOR PVT LTD,Petrol/Diesel/CNG/Hybrid,584,Toyota,Toyota,Japan,South,IN-AP,State,"Andhra Pradesh, India",Apr,4,Q2,30,False,False
2026-05-01,Andhra Pradesh,TOYOTA KIRLOSKAR MOTOR PVT LTD,Petrol/Diesel/CNG/Hybrid,629,Toyota,Toyota,Japan,South,IN-AP,State,"Andhra Pradesh, India",May,5,Q2,31,False,False
2026-06-01,Andhra Pradesh,TOYOTA KIRLOSKAR MOTOR PVT LTD,Petrol/Diesel/CNG/Hybrid,414,Toyota,Toyota,Japan,South,IN-AP,State,"Andhra Pradesh, India",Jun,6,Q2,17,True,False
2026-01-01,Andhra Pradesh,VOLKSWAGEN AG,Petrol/Diesel/CNG/Hybrid,5,Skoda-VW,Volkswagen Group,Germany,South,IN-AP,State,"Andhra Pradesh, India",Jan,1,Q1,31,False,False
2026-02-01,Andhra Pradesh,VOLKSWAGEN AG,Petrol/Diesel/CNG/Hybrid,1,Skoda-VW,Volkswagen Group,Germany,South,IN-AP,State,"Andhra Pradesh, India",Feb,2,Q1,28,False,False
2026-03-01,Andhra Pradesh,VOLKSWAGEN AG,Petrol/Diesel/CNG/Hybrid,2,Skoda-VW,Volkswagen Group,Germany,South,IN-AP,State,"Andhra Pradesh, India",Mar,3,Q1,31,False,False
2026-04-01,Andhra Pradesh,VOLKSWAGEN AG,Petrol/Diesel/CNG/Hybrid,1,Skoda-VW,Volkswagen Group,Germany,South,IN-AP,State,"Andhra Pradesh, India",Apr,4,Q2,30,False,False
2026-05-01,Andhra Pradesh,VOLKSWAGEN AG,Petrol/Diesel/CNG/Hybrid,4,Skoda-VW,Volkswagen Group,Germany,South,IN-AP,State,"Andhra Pradesh, India",May,5,Q2,31,False,False
2026-06-01,Andhra Pradesh,VOLKSWAGEN AG,Petrol/Diesel/CNG/Hybrid,1,Skoda-VW,Volkswagen Group,Germany,South,IN-AP,State,"Andhra Pradesh, India",Jun,6,Q2,17,True,False
2026-01-01,Andhra Pradesh,VOLVO AUTO INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,5,Volvo,Geely,Sweden,South,IN-AP,State,"Andhra Pradesh, India",Jan,1,Q1,31,False,False
2026-02-01,Andhra Pradesh,VOLVO AUTO INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,4,Volvo,Geely,Sweden,South,IN-AP,State,"Andhra Pradesh, India",Feb,2,Q1,28,False,False
2026-03-01,Andhra Pradesh,VOLVO AUTO INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,2,Volvo,Geely,Sweden,South,IN-AP,State,"Andhra Pradesh, India",Mar,3,Q1,31,False,False
2026-04-01,Andhra Pradesh,VOLVO AUTO INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,3,Volvo,Geely,Sweden,South,IN-AP,State,"Andhra Pradesh, India",Apr,4,Q2,30,False,False
2026-05-01,Andhra Pradesh,VOLVO AUTO INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,9,Volvo,Geely,Sweden,South,IN-AP,State,"Andhra Pradesh, India",May,5,Q2,31,False,False
2026-06-01,Andhra Pradesh,VOLVO AUTO INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,4,Volvo,Geely,Sweden,South,IN-AP,State,"Andhra Pradesh, India",Jun,6,Q2,17,True,False
2026-01-01,Arunachal Pradesh,AUDI AG,Petrol/Diesel/CNG/Hybrid,1,Audi,Volkswagen Group,Germany,North-East,IN-AR,State,"Arunachal Pradesh, India",Jan,1,Q1,31,False,False
2026-04-01,Arunachal Pradesh,AUDI AG,Petrol/Diesel/CNG/Hybrid,1,Audi,Volkswagen Group,Germany,North-East,IN-AR,State,"Arunachal Pradesh, India",Apr,4,Q2,30,False,False
2026-01-01,Arunachal Pradesh,FORCE MOTORS LIMITED,Petrol/Diesel/CNG/Hybrid,1,Force,Force Motors,India,North-East,IN-AR,State,"Arunachal Pradesh, India",Jan,1,Q1,31,False,False
2026-03-01,Arunachal Pradesh,FORCE MOTORS LIMITED,Petrol/Diesel/CNG/Hybrid,2,Force,Force Motors,India,North-East,IN-AR,State,"Arunachal Pradesh, India",Mar,3,Q1,31,False,False
2026-04-01,Arunachal Pradesh,FORCE MOTORS LIMITED,Petrol/Diesel/CNG/Hybrid,2,Force,Force Motors,India,North-East,IN-AR,State,"Arunachal Pradesh, India",Apr,4,Q2,30,False,False
2026-05-01,Arunachal Pradesh,FORCE MOTORS LIMITED,Petrol/Diesel/CNG/Hybrid,2,Force,Force Motors,India,North-East,IN-AR,State,"Arunachal Pradesh, India",May,5,Q2,31,False,False
2026-01-01,Arunachal Pradesh,HONDA CARS INDIA LTD,Petrol/Diesel/CNG/Hybrid,3,Honda,Honda,Japan,North-East,IN-AR,State,"Arunachal Pradesh, India",Jan,1,Q1,31,False,False
2026-02-01,Arunachal Pradesh,HONDA CARS INDIA LTD,Petrol/Diesel/CNG/Hybrid,1,Honda,Honda,Japan,North-East,IN-AR,State,"Arunachal Pradesh, India",Feb,2,Q1,28,False,False
2026-03-01,Arunachal Pradesh,HONDA CARS INDIA LTD,Petrol/Diesel/CNG/Hybrid,3,Honda,Honda,Japan,North-East,IN-AR,State,"Arunachal Pradesh, India",Mar,3,Q1,31,False,False
2026-04-01,Arunachal Pradesh,HONDA CARS INDIA LTD,Petrol/Diesel/CNG/Hybrid,5,Honda,Honda,Japan,North-East,IN-AR,State,"Arunachal Pradesh, India",Apr,4,Q2,30,False,False
2026-05-01,Arunachal Pradesh,HONDA CARS INDIA LTD,Petrol/Diesel/CNG/Hybrid,3,Honda,Honda,Japan,North-East,IN-AR,State,"Arunachal Pradesh, India",May,5,Q2,31,False,False
2026-06-01,Arunachal Pradesh,HONDA CARS INDIA LTD,Petrol/Diesel/CNG/Hybrid,1,Honda,Honda,Japan,North-East,IN-AR,State,"Arunachal Pradesh, India",Jun,6,Q2,17,True,False
2026-01-01,Arunachal Pradesh,HYUNDAI MOTOR INDIA LTD,Petrol/Diesel/CNG/Hybrid,147,Hyundai,Hyundai,South Korea,North-East,IN-AR,State,"Arunachal Pradesh, India",Jan,1,Q1,31,False,False
2026-02-01,Arunachal Pradesh,HYUNDAI MOTOR INDIA LTD,Petrol/Diesel/CNG/Hybrid,101,Hyundai,Hyundai,South Korea,North-East,IN-AR,State,"Arunachal Pradesh, India",Feb,2,Q1,28,False,False
2026-03-01,Arunachal Pradesh,HYUNDAI MOTOR INDIA LTD,Petrol/Diesel/CNG/Hybrid,131,Hyundai,Hyundai,South Korea,North-East,IN-AR,State,"Arunachal Pradesh, India",Mar,3,Q1,31,False,False
2026-04-01,Arunachal Pradesh,HYUNDAI MOTOR INDIA LTD,Petrol/Diesel/CNG/Hybrid,146,Hyundai,Hyundai,South Korea,North-East,IN-AR,State,"Arunachal Pradesh, India",Apr,4,Q2,30,False,False
2026-05-01,Arunachal Pradesh,HYUNDAI MOTOR INDIA LTD,Petrol/Diesel/CNG/Hybrid,148,Hyundai,Hyundai,South Korea,North-East,IN-AR,State,"Arunachal Pradesh, India",May,5,Q2,31,False,False
2026-06-01,Arunachal Pradesh,HYUNDAI MOTOR INDIA LTD,Petrol/Diesel/CNG/Hybrid,90,Hyundai,Hyundai,South Korea,North-East,IN-AR,State,"Arunachal Pradesh, India",Jun,6,Q2,17,True,False
2026-01-01,Arunachal Pradesh,ISUZU MOTORS INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,8,Isuzu,Isuzu,Japan,North-East,IN-AR,State,"Arunachal Pradesh, India",Jan,1,Q1,31,False,False
2026-02-01,Arunachal Pradesh,ISUZU MOTORS INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,12,Isuzu,Isuzu,Japan,North-East,IN-AR,State,"Arunachal Pradesh, India",Feb,2,Q1,28,False,False
2026-03-01,Arunachal Pradesh,ISUZU MOTORS INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,11,Isuzu,Isuzu,Japan,North-East,IN-AR,State,"Arunachal Pradesh, India",Mar,3,Q1,31,False,False
2026-04-01,Arunachal Pradesh,ISUZU MOTORS INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,9,Isuzu,Isuzu,Japan,North-East,IN-AR,State,"Arunachal Pradesh, India",Apr,4,Q2,30,False,False
2026-05-01,Arunachal Pradesh,ISUZU MOTORS INDIA PVT LTD,Petrol/Diesel/CNG/Hybrid,6,Isuzu,Isuzu,Japan,North-East,IN-AR,State,"Arunachal Pradesh, India",May,5,Q2,31,False,False
